Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
0,1.198599,0.05532,0.03688,0,0.05532,0,0.11064,0,1.290798,70.698875,0.03688,0,0.03688,0.01844,0.663839,0,0.03688,0.05532,0.700719,0.14752,0.977319,0.03688,20.560575,0,2.434077,0.2766,0,0.01844,0,0.03688,0.01844,0.01844,0.05532,0,0,0.01844,0,0,0,0,0,0,0,0.22128,0,0.16596,0,0,0,0,0,0,0,0,0,0,0,0.01844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.5334,0,0.04985,0.274177,0.04985,0,0,2.542373,0.648056,0.548355,0,0,0,0.299103,0,0.04985,0,0,0,0.024925,68.993021,0.348953,6.306082,0,9.770688,0,0,0.448654,0,0,0.024925,0,0,0,0.274177,0,0.04985,0,0,0.473579,0,0,0,0.024925,0,0,0,0,0,0,0,0,0,3.090728,0,0,0,0,0.099701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024925,0.04985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.831078,0.07731,0.289911,0.019327,0.096637,0.019327,0.115964,0,3.034403,61.789718,0.115964,0,0.057982,0.038655,0.038655,0.07731,0.328566,0.154619,0.154619,0.096637,3.169695,0.096637,15.017395,0.096637,0.193274,0.52184,0,0,0,0.057982,0.019327,0,0.019327,0.154619,0,0,0,0,0,0,0,0.019327,0,13.277928,0,0.019327,0,0,0.019327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.110988,0,1.738809,0,0,0,0,0.036996,0,0,0,0.036996,0,81.169071,0,13.799482,0,0.073992,0,0,0,0,0,0,0,0,0,0,0,0.036996,0,0,0,0,0,0,0.18498,0,0,0,0.147984,0,0,0,0,0.073992,1.331853,0,0,0,0,0.480947,0,0,0,0,0,0,0,0,0.036996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073992,0.110988,0,0,0,0,0,0,0,0,0,0,0.517943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.120511,0,0.120511,1.072548,0,0,15.774886,0.012051,0.024102,0.168715,0,0,0,0,0.060255,0.012051,0.361533,1.602796,61.701615,0.98819,0.024102,0.024102,3.567125,4.579417,0.036153,0,0,0,0,0,0,1.675102,0.012051,0,0,0,0,0,0,0.084358,0,4.434804,0,0,0,0,0.265124,0.120511,0.012051,0,0,0,0,0,0,0,0,0,0,0.578453,0,0,0,0.964088,0,0,0,0,0,0,0,0,0,0,0.036153,0,0,0,1.422029,0,0,0,0,0,0,0,0,0.132562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.802026,1.392993,0.126636,0,0.126636,0.295483,0,0.379907,9.708738,3.419164,7.176024,0.717602,0,0,0.042212,14.436471,0.168848,0,0,2.785986,3.503588,14.85859,0,33.685099,0.042212,4.178978,0,0.379907,0,0,0.084424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0.590967,0,0,0,0,0.084424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.838963,0.426476,0.102354,0.545889,0.017059,0.290003,7.198908,1.757079,0.051177,4.571818,1.177073,0.051177,0.272944,0.034118,0.272944,0.034118,0.290003,6.533606,3.360628,22.569089,4.060048,0.545889,16.42784,0.307062,3.770044,0,0.034118,0.017059,0,0,0.102354,1.552371,0,0,0.017059,0.051177,1.825316,0,0,0,0,5.868304,0.818833,0,0,0,2.354145,0.017059,0.017059,0,0,0,0,0.051177,0,0,0,0,0,0,0,0,0.221767,0.477653,0,0,0,0,0,0,0,0,0,0,0.068236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.89158,0.957477,0.056322,0,0.140805,0.028161,0.028161,0.591383,17.206421,4.477612,14.33399,0.872994,0,0.028161,0.056322,2.506336,0.084483,0,0.028161,0.112644,1.999437,11.292594,0.028161,7.997747,0,1.886792,0,0,0,0,0,0.140805,0,0.168966,0,0,0,0,0,0,0,0,0.056322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.865872,0.098023,0.098023,0.147035,0.784186,0.049012,1.192616,2.401568,3.430812,5.064532,0.637151,0.049012,0.098023,0.065349,23.100801,0.130698,0.228721,0.163372,1.715406,4.296684,2.172848,0.049012,18.117955,0.016337,1.764418,0.245058,1.290639,0,0,0,0.441104,0.065349,0,0.016337,0,0,0,0,0,0,0.016337,0.049012,0,0,0.147035,0,0,0,0,0,0,0,0,0,0,0,30.893645,0,0,0,0,0,0.049012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016337,0,0.049012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.216867,0,1.405622,0,0.401606,0,0.535475,0,8.500669,0,0.133869,0,0,0,0.066934,0.200803,0,0,0,15.19411,0.200803,0,43.842035,0,20.548862,0,0,0,0,0,0,0,0,0,2.141901,0,0,0,0,0,0,0,0,0,0.267738,0,0,0.401606,0,0,0,0,1.271754,0.267738,0,0.200803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.743431,3.047799,0.052044,0.003757,0.111901,0.527518,0,0.332297,11.560004,2.869037,7.564539,1.2817,0.04483,0.006791,0.088324,17.765912,0.143519,0,0,0.185793,1.435161,1.661101,0.715107,28.572581,0.048648,2.852714,0.049467,0,0.0186,0,0,0.033169,0,6.724169,0,0,0,0.015634,0,0,0.030359,0,0,0,0.087937,0,0.568547,0,4.906453,0,0,0,0.00323,0.048227,0.26773,0,0.231031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145183,0.022442,0,0,0,0,0,0,0,0,0.004628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.757425,1.181082,0.088031,0.061908,0.135325,0.689155,0.015157,1.076224,3.334642,3.399445,8.449697,0.672759,0.049763,0.01244,0.032981,28.57547,0.695875,0.219494,0.082115,1.357306,2.104895,2.157337,0.547063,20.38696,0.038798,1.279271,0.198244,0.151599,0.002792,0,0,0.198542,0.005715,2.953234,0.013799,0,0,0,0,0,0.054195,0.001239,0.014552,0,0.296259,0.098456,0.798452,0,0.086768,0,0,0,0.013356,0.050912,0.094188,0,0.493025,26.759153,0,0,0,0,0,0.011768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002553,0,0.038365,0,0,0,0,0,0,0,0.052028,0.127073,0,0,0,0,0,0,0,0,0.002615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.041723,0.019113,0.050015,0,0,0,0.016611,0,0.259062,84.153389,0.007519,0.004126,0.012024,0.009483,4.216225,0,0.020688,0.010825,0.015609,0.042099,1.771664,0.030062,16.852705,0,0.048664,0,0,0,0,0,0,0.056389,0,0,0,0,0,0,0,0,0,0.025547,0,0.131726,0,0,0,8.404102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46.210013,0,0,0,0,0,0,0,0,0,0,5.169424,0,49.469111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.007568,0.006984,0,0.027889,0.343647,0,0.022715,0.0131,1.369899,2.502285,0.872,0,0,0,4.286643,0,0,0,2.045653,0.828957,8.385039,0.010424,78.890627,0,2.041986,0.910614,0,0,0,0,0,0,0.354611,0,0.014289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142923,0,0,0.030836,0,0,0,0.1647,0,0,0,0,0,0,0,0,0,0,0,0,0.008606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015412,0.000953,0,0.005119,0.293822,0,0.040783,0.011376,0.035263,4.800716,0.426781,0,0,0,5.851189,0,0,0,0.400553,0.465426,2.381482,0.003954,76.128591,0,1.273748,0.116073,0,0,0,0,0,0,0.329499,0,0.00347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053231,0,0,0.015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67431,3.397075,0.163619,0.042598,0,0.575032,0,0.198682,6.951378,0.287844,1.815626,0.184314,0,0,0,0.378687,0,0,0,0.477907,16.516331,1.489371,0.567196,2.148995,0,0.262039,0,0,0,0,0.018513,2.300644,0,0.029929,0,0,0,2.098497,0,0,22.796691,0,0,0,0,0.620969,0.00623,0.019735,2.717729,0,0.051163,0,0,0,0.464456,0,0.548477,0,0,0,0,0,0,0,0,0,0,0,1.110433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41.420223,0,0,0,0,0,0,0,0,0,0,0,0,54.318931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43.86191,0,0,0,0,0,0,0,0,0,0,2.37134,0,44.788846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.919084,34.918042,0,0,0,0,0,0,0,0,0,0,19.84953,0,43.719183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.596039,35.866165,0,0,0,0,0,0,0,0,0,0,17.720237,0,41.268771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22.790521,0,0,0,0,0,0,0,0,0,0,5.80979,0,64.562827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154516,0,0,1.766362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.728972,14.110193,0,0,0,0,1.270917,0,0,0,0,0.688893,10.199944,0,73.341244,0,0,1.893732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.406892,37.911711,0,0,0,0,0,0,0,0,0,0,1.493868,0,57.088197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.821163,0.133874,0.128354,0.009277,0.506555,0.13945,0.054919,14.732003,1.225637,1.696936,0.333567,0,0.058465,0.107279,0.161168,0.211303,0.068995,0,0.03685,0.320223,71.222808,0.035905,12.581431,0.007389,0.730317,0.10232,0.019728,0,0,0.022543,0.027372,0,0.064385,0.015532,0.015756,0,0.019549,0,0,0,0,0.025518,0,0.049901,0,0,0.03917,0.144662,0,0,0,0,0.058603,0.149553,0,0.060969,0,0,0.017538,0,0,0,0,0,0,0,0,0.009681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008994,0.022256,0,0,0,0,0,0,0,0,0,0,0.515474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.944974,0.313186,0.403031,0.021718,0.725354,0.092485,0.594931,17.002385,4.873259,0.67899,0.253149,0.085539,0.130353,0.323001,0.176978,0.142337,1.39964,0,0.020755,1.248407,51.232694,0.168934,7.842565,0.022451,4.490084,0.124437,0.00603,0.185902,0,0.023646,0.027444,0.030827,0.044796,0.027988,0.086746,0,0,0,0,0,0,0.009213,0,0.03472,0,0,0.049598,0,0.048496,0,0,0,0,2.013518,0,0.017328,0,0,0,0,0,0,0,0.025332,0,0,0,0,0,0,0,0,0,0,0,0.041842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045501,0.012453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040896,5.755716,0.67459,0.031698,0.097834,2.128004,0,4.214368,0,3.23012,2.732506,0.129574,0.075745,0.252595,0.014609,0.139817,0.041493,0.044346,0,0.251292,3.485961,2.149472,0.050227,54.387189,0.724619,2.502413,0,0,0,0,0,0.100706,0.025454,0,0.328648,0.016297,0,0,0.038423,0,0,0,0.189444,0.365402,0.011976,0,0.083434,0.084932,0.020637,0,0,0,0,0.031679,0,0,0.077496,0,0.628986,0.476476,9.434774,0,0.026211,0,0.066301,0,0,0,0,0,0,0,0,0.002871,0,0.038782,0.018948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019329,0,0,0,0.031792,0.055336,0,0,0,0,0,0,0,0,0.000211,0,0,0.04214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.058625,2.477956,0.403032,0.136792,0.091623,0.011396,0.350399,0.02532,12.85042,11.362495,0.007591,0.028216,0.167983,0.048098,0,0.178512,0.269223,0.084711,0.258579,3.646517,19.729349,0.439689,10.969564,0.045898,1.397821,0,0,0.507925,0,0,0.123777,1.974601,3.010443,0,1.236251,0.050988,0.184966,0,0,0,0,0.047477,0.096276,0,0,0.008768,0.036392,0.235939,1.121798,0,0,0.008786,0,0.724187,0,0.038161,0,0.351296,0,0,0.098707,0,0,0.002683,0,0,0,0,0,0,0,0,0.003826,0,0.02671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133129,0,0,0,0,0,0,0.002222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.821239,0.046819,0.000363,0,0.036708,0,0.040965,0,1.277583,75.787767,0.032337,0,0.034151,0.021417,0.638345,0.003599,0.014701,0.019599,0.502495,0.063522,1.446695,0.014215,9.757187,0,0.273866,0.139861,0,0.006983,0,0.009448,0.549246,0.017848,0.049015,0,0,0.013911,0,0,0,0,0,0,0,0.073755,0,0.022752,0,0.034145,0,0,0,0,0,0,0,0,0,0.014283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.052009,0.048155,0.030622,0,0.04523,0,0.081014,0,1.033462,72.769188,0.036769,0,0.030498,0.019656,0.654775,0.00723,0.009181,0.006035,0.619825,0.070704,1.628599,0.026643,4.270132,0,2.242319,0.028494,0,0.006512,0,0.01705,0.346095,0.007448,0.049647,0,0,0.012137,0,0,0,0,0,0,0,0.16601,0,0.11945,0,0.036199,0,0,0,0,0,0,0,0,0,0.007645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40.944881,0,0,0,0,0,0,0,0,0,0,9.727686,0,50.408808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.040581,0.159276,0,0.007834,0.011698,0.000808,0.357486,0.576923,0.574781,35.391873,0.042042,0.047679,0.044242,0.061019,0.151764,0.004195,0,0.000883,0,6.661526,23.324873,0.008019,39.127346,0,8.08948,0,0,0,0,0.015043,0.004765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.719081,0.040089,0.035624,0,0.022726,0,0.09992,0,0.900081,78.711839,0.009988,0,0.003169,0.018185,0.411279,0,0.004341,0.003419,0.68928,0.143791,0.194301,0.003083,18.793325,0,1.996697,0.074941,0,0.01107,0,0.033106,0.00747,0.002733,0.044279,0,0,0.001199,0,0,0,0,0,0,0,0.118408,0,0.113073,0,0,0,0,0,0,0,0,0,0,0,0.01585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.054318,0,0,0,0,0,0,0,9.138314,27.232724,0,0,0,0,0,0,0,0,0,0.041867,7.839257,0,55.645325,0,0.106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.988923,0,0,0,0,0,0,0,0.149764,22.002378,0,0,0,0,0,0,0,0,0,0.360442,4.377565,0,58.647467,0,1.545071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025633,0,0,1.620695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.579257,0.156829,0.412411,0.047712,0.096985,0.019856,0.152298,0.063607,14.110576,39.156218,0.111244,0.002024,0.09623,0.048077,0.008833,0.335798,1.732742,0.147191,0.20382,2.950164,12.970306,0.48635,11.401373,0.155531,0.851225,0.253895,0,0.338715,0,0.025188,0.129318,0.011295,0.012785,0.006795,0.728921,0.012028,0,0,0,0,0,0.029445,0.13115,10.601999,0,0.019445,0,0,1.130344,0,0,0,0,0.735325,0,0,0,0.06198,0,0,0.141974,0,0,0.034097,0,0,0,0,0,0,0,0,0.016751,0,0.017376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095503,0,0,0,0.010244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.971605,0,0,0,0,0,0,0,4.420653,6.572902,0,0,0,0,0,0,0,0,0,0.01409,7.368787,0,63.056545,0,0.238463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016317,0,0,0,0,0,0,0,0,0,1.328828,0,0,0,0,0.844811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.298583,0.035464,0,0.026687,0.009116,0,0.050327,1.101598,5.215914,8.538289,0.02068,0.049719,0,0,0.109659,0.072385,0,0,0,0.712566,9.709656,0.060889,72.820255,0,2.234983,1.743466,0,0,0,0,0.531421,0,0.352261,0.003102,0,0,0.002632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016464,0,0,0.031978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005405,0,0,0,0,0,0,0,0,0,0,0,0.010679,0.013788,0.019839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
